WKT,code,name,easting,northing,latitude,longitude
POINT (174.709492482697 -36.7388233391195),118100,Albany South,1752629.0717,5932737.9405,-36.73882334,174.70949248
POINT (174.729946485728 -36.7217893188475),118200,Browns Bay South West,1754489.56485,5934594.9411,-36.72178932,174.72994649
POINT (174.743263072352 -36.714275845481),118300,Browns Bay Central,1755694.0503,5935406.94585,-36.71427585,174.74326307
POINT (174.686919766897 -36.7562325797287),118400,Schnapper Rock,1750579.50565,5930842.26355,-36.75623258,174.68691977
POINT (174.723632652277 -36.7313365577776),118500,Pinehill,1753906.6108,5933545.9107,-36.73133656,174.72363265
POINT (174.715029746318 -36.746304740922),118600,North Harbour,1753108.632,5931899.09255,-36.74630474,174.71502975
POINT (174.737705448396 -36.7247575486164),118700,Browns Bay South East,1755176.5514,5934253.0953,-36.72475755,174.73770545
POINT (174.605774445193 -36.8146271116523),118800,Westgate Central,1743226.922,5924488.46785,-36.81462711,174.60577445
POINT (174.673547445716 -36.7735341071102),118900,Greenhithe West,1749352.1879,5928943.74565,-36.77353411,174.67354745
POINT (174.747293915972 -36.7235540973312),119000,Rothesay Bay,1756035.31005,5934371.032,-36.7235541,174.74729392
POINT (174.689325369677 -36.7641032016747),119100,Greenhithe East,1750778.84255,5929965.28915,-36.7641032,174.68932537
POINT (174.628128484111 -36.8098662568052),119200,Hobsonville,1745229.936,5924982.9193,-36.80986626,174.62812848
POINT (174.705025026096 -36.8382124781239),119300,Inlet Waitemata Harbour,1752033.6043,5921718.4926,-36.83821248,174.70502503
POINT (174.694305125038 -36.7716214498069),119400,Greenhithe South,1751208.5738,5929123.3359,-36.77162145,174.69430513
POINT (174.741747621554 -36.7317787284406),119500,Murrays Bay West,1755523.38285,5933467.5887,-36.73177873,174.74174762
POINT (174.607919231224 -36.8271076939278),119600,Westgate South,1743394.94625,5923100.62715,-36.82710769,174.60791923
POINT (174.735683514089 -36.7397522089817),119700,Windsor Park,1754965.8283,5932592.81865,-36.73975221,174.73568351
POINT (174.622540373028 -36.8187270095768),119800,West Harbour West,1744714.74965,5924008.361,-36.81872701,174.62254037
POINT (174.711302565964 -36.7588638144866),119900,Unsworth Heights West,1752750.95205,5930511.7084,-36.75886381,174.71130257
POINT (174.751619535557 -36.7310302997266),120000,Murrays Bay East,1756406.45885,5933534.54375,-36.7310303,174.75161954
POINT (174.586677168735 -36.8506048116432),120100,Birdwood West,1741457.1374,5920525.4689,-36.85060481,174.58667717
POINT (174.661722026198 -36.7969162532373),120200,Hobsonville Point,1748251.704,5926368.06585,-36.79691625,174.66172203
POINT (174.637041029894 -36.81054037798),120300,West Harbour Clearwater Cove,1746023.7206,5924894.5531,-36.81054038,174.63704103
POINT (174.719772694423 -36.7560324241253),120400,Unsworth Heights East,1753512.7051,5930812.2789,-36.75603242,174.71977269
POINT (174.746549326321 -36.7385890436778),120500,Mairangi Bay North,1755938.3928,5932704.22225,-36.73858904,174.74654933
POINT (174.606020483628 -36.8390983456824),120600,Massey Central,1743203.24295,5921773.20195,-36.83909835,174.60602048
POINT (174.636959826659 -36.8180234153892),120700,West Harbour Luckens Point,1746002.25995,5924064.4891,-36.81802341,174.63695983
POINT (174.748647654067 -36.743902733393),120800,Mairangi Bay South,1756114.98975,5932111.2849,-36.74390273,174.74864765
POINT (174.612545524378 -36.8342991163775),120900,Massey Royal Road West,1743794.0881,5922295.84,-36.83429912,174.61254552
POINT (174.713374373551 -36.769995913069),121000,Bayview East,1752913.78585,5929273.37085,-36.76999591,174.71337437
POINT (174.57106823457 -36.8810949965747),121100,Swanson Rural,1740009.7928,5917165.8161,-36.881095,174.57106823
POINT (174.735875971142 -36.7552645816166),121200,Sunnynook South,1754951.8081,5930871.51615,-36.75526458,174.73587597
POINT (174.741693638853 -36.7508686225934),121300,Sunnynook North,1755480.03775,5931349.784,-36.75086862,174.74169364
POINT (174.704622042575 -36.7759192106498),121400,Bayview West,1752120.89155,5928630.1744,-36.77591921,174.70462204
POINT (174.730094730806 -36.7596582670218),121500,Totara Vale North,1754426.8936,5930393.4106,-36.75965827,174.73009473
POINT (174.627746192602 -36.8285119746225),121600,Royal Heights North,1745160.604,5922914.89565,-36.82851197,174.62774619
POINT (174.607429515799 -36.8498860675233),121700,Massey West,1743308.7514,5920574.26965,-36.84988607,174.60742952
POINT (174.686191390622 -36.7932763566776),121800,Beach Haven West,1750442.05415,5926733.6702,-36.79327636,174.68619139
POINT (174.725736038982 -36.765833082604),121900,Totara Vale South,1754025.45335,5929715.38115,-36.76583308,174.72573604
POINT (174.584629749476 -36.8648960752911),122000,Swanson,1741248.28095,5918942.9896,-36.86489607,174.58462975
POINT (174.703590008493 -36.7819747745586),122100,Bayview South,1752016.82135,5927959.99175,-36.78197477,174.70359001
POINT (174.756273446281 -36.7495490515665),122200,Campbells Bay,1756784.37135,5931472.4004,-36.74954905,174.75627345
POINT (174.628323026244 -36.8355483677193),122300,Royal Heights South,1745198.7462,5922133.3819,-36.83554837,174.62832303
POINT (174.693591277134 -36.7926825844878),122400,Beach Haven East,1751103.4936,5926787.87805,-36.79268258,174.69359128
POINT (174.620571343735 -36.8434826394063),122500,Massey East,1744492.5388,5921264.8845,-36.84348264,174.62057134
POINT (174.746539801497 -36.7571834735817),122600,Forrest Hill North,1755899.90735,5930641.3102,-36.75718347,174.7465398
POINT (174.726613460163 -36.7738808969951),122700,Glenfield North,1754087.6608,5928821.11705,-36.7738809,174.72661346
POINT (174.700923760815 -36.7936822509822),122800,Birkdale North,1751755.78545,5926665.36055,-36.79368225,174.70092376
POINT (174.616258952791 -36.8499498805392),122900,Massey South,1744095.87005,5920553.90475,-36.84994988,174.61625895
POINT (174.60220591921 -36.860058740101),123000,Ranui North,1742824.0784,5919453.51015,-36.86005874,174.60220592
POINT (174.717897923225 -36.7826832148392),123100,Glenfield West,1753292.26,5927858.56035,-36.78268321,174.71789792
POINT (174.648832537746 -36.8265552219565),123200,Te Atatu Peninsula North West,1747044.95305,5923099.7422,-36.82655522,174.64883254
POINT (174.712900556284 -36.7894169954289),123300,Glenfield South West,1752832.9163,5927119.48915,-36.78941699,174.71290056
POINT (174.745135195968 -36.7689583687832),123400,Forrest Hill West,1755750.69655,5929337.24865,-36.76895837,174.7451352
POINT (174.734531728313 -36.7735554068322),123500,Wairau Valley,1754795.0247,5928844.44535,-36.77355541,174.73453173
POINT (174.752230704479 -36.7643146350137),123600,Forrest Hill East,1756393.4501,5929840.86795,-36.76431463,174.7522307
POINT (174.761783373118 -36.7603995884644),123700,Castor Bay,1757254.1358,5930259.56285,-36.76039959,174.76178337
POINT (174.604273434972 -36.8658992327055),123800,Ranui Domain,1742997.50795,5918802.4539,-36.86589923,174.60427343
POINT (174.694195267182 -36.8071478237866),123900,Beach Haven South,1751128.95255,5925182.10175,-36.80714782,174.69419527
POINT (174.725876991027 -36.7848040510821),124000,Glenfield Central,1754000.06785,5927610.44995,-36.78480405,174.72587699
POINT (174.474234207104 -36.9618655369309),124100,Piha,1731241.0881,5908342.64105,-36.96186554,174.47423421
POINT (174.593923666583 -36.8714618863669),124200,Ranui South West,1742064.6067,5918200.769,-36.87146189,174.59392367
POINT (174.617977756152 -36.8592483682787),124300,Henderson Larnoch,1744231.64235,5919519.7075,-36.85924837,174.61797776
POINT (174.707640624227 -36.8004217645054),124400,Birkdale South,1752341.76,5925906.97485,-36.80042176,174.70764062
POINT (174.651740063748 -36.836057128301),124500,Te Atatu Peninsula Central,1747286.0476,5922041.0923,-36.83605713,174.65174006
POINT (174.734586915599 -36.7802619621595),124600,Glenfield East,1754786.45995,5928100.3067,-36.78026196,174.73458692
POINT (174.569173838846 -36.9064158343315),124700,Henderson Valley,1739794.7584,5914359.42415,-36.90641583,174.56917384
POINT (174.646984215442 -36.8487223576432),124800,Te Atatu Peninsula West,1746837.7087,5920643.2916,-36.84872236,174.64698422
POINT (174.624113509453 -36.8597986672495),124900,Henderson Lincoln West,1744777.60575,5919449.36965,-36.85979867,174.62411351
POINT (174.604680896836 -36.8718904457378),125000,Ranui South East,1743022.65775,5918137.15975,-36.87189045,174.6046809
POINT (174.634074249263 -36.8559007811499),125100,Henderson Lincoln East,1745672.9993,5919866.66465,-36.85590078,174.63407425
POINT (174.712872040345 -36.8063822282243),125200,Birkenhead West,1752796.65715,5925237.35075,-36.80638223,174.71287204
POINT (174.656216500432 -36.8434558377691),125300,Te Atatu Peninsula East,1747671.01345,5921213.3436,-36.84345584,174.6562165
POINT (174.760194617137 -36.7712983859684),125400,Milford West,1757090.072,5929053.0179,-36.77129839,174.76019462
POINT (174.753559656123 -36.7765588417177),125500,Westlake,1756487.1798,5928480.27615,-36.77655884,174.75355966
POINT (174.743792977879 -36.7900378131523),125600,Hillcrest North (Auckland),1755588.266,5927000.7991,-36.79003781,174.74379298
POINT (174.623675053551 -36.8672246782972),125700,Henderson Lincoln South,1744724.5078,5918626.1683,-36.86722468,174.62367505
POINT (174.728309186551 -36.7978864961131),125800,Hillcrest West (Auckland),1754190.88265,5926155.1157,-36.7978865,174.72830919
POINT (174.768463580938 -36.7717447403695),125900,Milford Central,1757827.19425,5928989.8885,-36.77174474,174.76846358
POINT (174.605275897427 -36.8816775345838),126000,Summerland South,1743057.4325,5917050.4568,-36.88167753,174.6052759
POINT (174.613458263561 -36.8759544781718),126100,Summerland North,1743797.40795,5917673.0954,-36.87595448,174.61345826
POINT (174.736204356508 -36.794354261089),126200,Hillcrest East (Auckland),1754902.4255,5926534.23485,-36.79435426,174.73620436
POINT (174.710499772482 -36.8183658773958),126300,Chatswood,1752561.23135,5923911.6282,-36.81836588,174.71049977
POINT (174.642208521703 -36.8646637446293),126400,Te Atatu South-Edmonton,1746381.48235,5918882.03065,-36.86466374,174.64220852
POINT (174.726899865242 -36.8073352792968),126500,Birkenhead North,1754046.2061,5925109.1025,-36.80733528,174.72689987
POINT (174.761170075111 -36.7891091781411),126600,Takapuna West,1757140.7567,5927075.4134,-36.78910918,174.76117008
POINT (174.625342297036 -36.8760615379878),126700,Henderson North,1744856.43495,5917643.24765,-36.87606154,174.6253423
POINT (174.769470381413 -36.7820251528137),126800,Takapuna Central,1757895.9595,5927847.67505,-36.78202515,174.76947038
POINT (174.613138786123 -36.8873806708066),126900,Western Heights (Auckland),1743747.50695,5916405.91545,-36.88738067,174.61313879
POINT (174.64945895814 -36.862210407816),127000,Te Atatu South-Central,1747032.51665,5919143.07155,-36.86221041,174.64945896
POINT (174.744444172473 -36.7988894686888),127100,Northcote Central (Auckland),1755628.45955,5926017.7008,-36.79888947,174.74444417
POINT (174.754512443534 -36.7965749882019),127200,Akoranga,1756531.47925,5926258.04375,-36.79657499,174.75451244
POINT (174.738539702171 -36.8064930424159),127300,Northcote South (Auckland),1755086.3146,5925183.7235,-36.80649304,174.7385397
POINT (174.730311981052 -36.8160193645731),127400,Birkenhead South,1754333.1673,5924140.15035,-36.81601936,174.73031198
POINT (174.629284262072 -36.8896858088027),127500,Henderson Central,1745181.97975,5916125.73055,-36.88968581,174.62928426
POINT (174.594711272563 -36.9223465892617),127600,Waiatarua,1742040.45075,5912554.2733,-36.92234659,174.59471127
POINT (174.646879053377 -36.8741122678841),127700,Te Atatu South-McLeod North,1746779.74865,5917826.6047,-36.87411227,174.64687905
POINT (174.617139585236 -36.8922508977113),127800,Henderson Valley Park,1744094.8898,5915859.56025,-36.8922509,174.61713959
POINT (174.640070103468 -36.8793850417069),127900,Henderson North East,1746162.796,5917252.0722,-36.87938504,174.6400701
POINT (174.535108881688 -36.9893191002367),128000,Waitakere Ranges South,1736611.60795,5905211.2368,-36.9893191,174.53510888
POINT (174.750901178925 -36.8075236023227),128100,Northcote Tuff Crater,1756187.02265,5925049.2632,-36.8075236,174.75090118
POINT (174.744518376225 -36.8161185379328),128200,Northcote Point (Auckland),1755600.20025,5924106.11315,-36.81611854,174.74451838
POINT (174.620978547628 -36.8989238947365),128300,McLaren Park,1744424.4076,5915113.4279,-36.89892389,174.62097855
POINT (174.638513720122 -36.8867513055311),128400,Henderson East,1746010.04985,5916437.21285,-36.88675131,174.63851372
POINT (174.650125989922 -36.8808449066923),128500,Te Atatu South-McLeod South,1747056.24455,5917074.6612,-36.88084491,174.65012599
POINT (174.781008575468 -36.7952164483656),128600,Takapuna South,1758898.3943,5926365.06305,-36.79521645,174.78100858
POINT (174.675804454595 -36.8808605581422),128700,Rosebank Peninsula,1749344.81515,5917033.0484,-36.88086056,174.67580445
POINT (174.776949568276 -36.8006229564361),128800,Hauraki,1758525.0773,5925771.97725,-36.80062296,174.77694957
POINT (174.649036980137 -36.8920903905246),128900,Glendene North,1746937.62745,5915828.71875,-36.89209039,174.64903698
POINT (174.630731317378 -36.9037138984222),129000,Sunnyvale West-Parrs Park,1745284.33225,5914567.19575,-36.9037139,174.63073132
POINT (174.642533791552 -36.8995563862634),129100,Sunnyvale East,1746343.85525,5915010.40595,-36.89955638,174.64253379
POINT (174.702461772966 -36.8656485913894),129200,Point Chevalier West,1751750.76495,5918678.6873,-36.86564859,174.70246177
POINT (174.788183950642 -36.8051774714472),129300,Belmont (Auckland),1759517.96,5925247.9904,-36.80517747,174.78818395
POINT (174.777979004072 -36.814116595738),129400,Bayswater,1758589.0817,5924273.2201,-36.81411659,174.777979
POINT (174.654168281599 -36.896912294062),129500,Glendene South,1747385.61355,5915285.84115,-36.89691229,174.65416828
POINT (174.628818215485 -36.913019943407),129600,Glen Eden West,1745096.24715,5913537.6568,-36.91301994,174.62881821
POINT (174.731644811462 -36.8449047695707),129700,Herne Bay,1754393.9806,5920933.3216,-36.84490477,174.73164481
POINT (174.718633057236 -36.8544126655756),129800,Westmere North,1753214.76815,5919899.4266,-36.85441266,174.71863306
POINT (174.714147079375 -36.8670019078585),129900,Point Chevalier East,1752789.73915,5918509.90535,-36.86700191,174.71414708
POINT (174.61183121387 -36.9448795263615),130000,Oratia,1743523.16135,5910028.7304,-36.94487953,174.61183121
POINT (174.636432741057 -36.915399261369),130100,Glen Eden Rosier,1745770.07655,5913262.07225,-36.91539926,174.63643274
POINT (174.746668843946 -36.8407181681135),130200,Saint Marys Bay,1755742.1382,5921373.4119,-36.84071817,174.74666884
POINT (174.722449451001 -36.86042307128),130300,Westmere South-Western Springs,1753542.99765,5919226.4733,-36.86042307,174.72244945
POINT (174.734362693233 -36.8501942386354),130400,Ponsonby West,1754625.67265,5920342.08555,-36.85019424,174.73436269
POINT (174.666344490036 -36.8957913714419),130500,Kelston North,1748472.7659,5915391.32055,-36.89579137,174.66634449
POINT (174.679695569649 -36.8890362794377),130600,Avondale Rosebank,1749675.6477,5916119.90045,-36.88903628,174.67969557
POINT (174.796610471285 -36.8156936727614),130700,Narrow Neck,1760247.8043,5924067.17395,-36.81569367,174.79661047
POINT (174.65702959569 -36.9076822465928),130800,Glen Eden North,1747619.82005,5914086.54995,-36.90768225,174.6570296
POINT (174.643298115598 -36.9174766998729),130900,Glen Eden Woodglen,1746377.7055,5913021.07505,-36.9174767,174.64329812
POINT (174.662667918074 -36.9038064296457),131000,Kelston South,1748129.6563,5914507.8093,-36.90380643,174.66266792
POINT (174.699361417664 -36.8794805360501),131100,Waterview,1751447.06985,5917149.0308,-36.87948054,174.69936142
POINT (174.741593178648 -36.8513795114586),131200,Ponsonby East,1755267.95875,5920198.85395,-36.85137951,174.74159318
POINT (174.757888270359 -36.8433093986815),131300,Wynyard-Viaduct,1756737.31935,5921067.57575,-36.8433094,174.75788827
POINT (174.784107696675 -36.8265671774637),131400,Stanley Point,1759110.0021,5922881.7014,-36.82656718,174.7841077
POINT (174.653020586445 -36.9156025477114),131500,Glen Eden Central,1747247.4116,5913214.0331,-36.91560255,174.65302059
POINT (174.735764807726 -36.8587921582449),131600,Grey Lynn North,1754733.34985,5919385.9188,-36.85879216,174.73576481
POINT (174.684638603535 -36.8946796442462),131700,Avondale West (Auckland),1750105.09695,5915486.0333,-36.89467964,174.6846386
POINT (174.750417099359 -36.8522012846305),131800,Freemans Bay,1756053.03435,5920093.29905,-36.85220128,174.7504171
POINT (174.707694091316 -36.8820462279693),131900,Mount Albert West,1752184.64635,5916851.12465,-36.88204623,174.70769409
POINT (174.695627492597 -36.8895457732516),132000,Avondale North (Auckland),1751094.43395,5916038.264,-36.88954577,174.69562749
POINT (174.733748949802 -36.8644209050826),132100,Grey Lynn West,1754542.29305,5918764.70225,-36.8644209,174.73374895
POINT (174.717653081077 -36.8748147138191),132200,Mount Albert North,1753086.6753,5917637.4971,-36.87481471,174.71765308
POINT (174.671890359275 -36.9017384028182),132300,New Lynn North,1748955.3845,5914722.88375,-36.9017384,174.67189036
POINT (174.756591240423 -36.8485780704364),132400,Victoria Park,1756610.91295,5920485.1699,-36.84857807,174.75659124
POINT (174.643731083519 -36.9292029718065),132500,Konini,1746393.8476,5911719.44335,-36.92920297,174.64373108
